Month,Department,Account,Budget,Actual,Variance,VariancePct
2025-10-01,Sales,Software,29008.0,31327.83,2319.8300000000017,0.0799720766685053
2025-10-01,Sales,Travel,17404.8,16614.26,-790.5400000000009,-0.04542080345651779
2025-10-01,Sales,Facilities,19684.0,19428.13,-255.86999999999898,-0.012998882340987552
2025-10-01,Sales,Other OpEx,24864.0,26792.98,1928.9799999999996,0.07758124195624194
2025-10-01,Marketing,Revenue,170912.0,165247.98,-5664.0199999999895,-0.03313997846845154
2025-10-01,Marketing,COGS,71783.04,67785.32,-3997.7199999999866,-0.05569170656467025
2025-10-01,Marketing,Payroll,186480.0,190825.91,4345.9100000000035,0.0233049656799657
2025-10-01,Marketing,Software,29008.0,30885.2,1877.2000000000007,0.06471318257032545
2025-10-01,Marketing,Travel,14504.0,15780.28,1276.2800000000007,0.08799503585217876
2025-10-01,Marketing,Facilities,19684.0,20823.2,1139.2000000000007,0.05787441576915265
2025-10-01,Marketing,Other OpEx,24864.0,27577.89,2713.8899999999994,0.10914937258687256
2025-10-01,R&D,Revenue,128184.0,129351.72,1167.7200000000012,0.009109717281407985
2025-10-01,R&D,COGS,53837.28,56684.56,2847.279999999999,0.052886772883028246
2025-10-01,R&D,Payroll,261072.0,244677.91,-16394.089999999997,-0.06279528252742538
2025-10-01,R&D,Software,40611.2,39160.68,-1450.5199999999968,-0.03571724056417926
2025-10-01,R&D,Travel,14504.0,14871.43,367.4300000000003,0.025333011583011603
2025-10-01,R&D,Facilities,19684.0,19251.62,-432.380000000001,-0.021966063808169123
2025-10-01,R&D,Other OpEx,24864.0,26499.27,1635.2700000000004,0.06576858108108109
2025-10-01,Operations,Revenue,106820.0,109668.31,2848.3099999999977,0.026664575922111942
2025-10-01,Operations,COGS,44864.4,46422.31,1557.9099999999962,0.03472485979975206
2025-10-01,Operations,Payroll,186480.0,203025.38,16545.380000000005,0.088724688974689
2025-10-01,Operations,Software,29008.0,29936.09,928.0900000000001,0.031994277440706015
2025-10-01,Operations,Travel,14504.0,14247.85,-256.14999999999964,-0.017660645339216744
2025-10-01,Operations,Facilities,19684.0,19610.06,-73.93999999999869,-0.003756350335297637
2025-10-01,Operations,Other OpEx,24864.0,27078.19,2214.1899999999987,0.08905204311454307
2025-10-01,G&A,Revenue,74774.0,79115.6,4341.600000000006,0.05806296306202698
2025-10-01,G&A,COGS,31405.08,32618.44,1213.359999999997,0.03863578758595733
2025-10-01,G&A,Payroll,186480.0,203291.96,16811.959999999992,0.09015422565422561
2025-10-01,G&A,Software,29008.0,32305.86,3297.8600000000006,0.11368794815223389
2025-10-01,G&A,Travel,14504.0,14864.35,360.35000000000036,0.02484487038058469
2025-10-01,G&A,Facilities,19684.0,20365.02,681.0200000000004,0.03459764275553751
2025-10-01,G&A,Other OpEx,24864.0,23874.25,-989.75,-0.039806547619047616
2025-11-01,Sales,Revenue,485100.0,492041.02,6941.020000000019,0.014308431251288433
2025-11-01,Sales,COGS,203742.0,207941.99,4199.989999999991,0.020614257246910263
2025-11-01,Sales,Payroll,187200.0,194883.73,7683.7300000000105,0.041045566239316295
2025-11-01,Sales,Software,29120.0,26952.05,-2167.9500000000007,-0.07444883241758245
2025-11-01,Sales,Travel,17472.0,19461.73,1989.7299999999996,0.11388106684981683
2025-11-01,Sales,Facilities,19760.0,20218.5,458.5,0.023203441295546558
2025-11-01,Sales,Other OpEx,24960.0,24962.92,2.9199999999982538,0.00011698717948710952
2025-11-01,Marketing,Revenue,172480.0,180436.2,7956.200000000012,0.046128246753246824
2025-11-01,Marketing,COGS,72441.6,76631.31,4189.709999999992,0.05783569109461955
2025-11-01,Marketing,Payroll,187200.0,190608.55,3408.5499999999884,0.018208066239316176
2025-11-01,Marketing,Software,29120.0,30814.71,1694.7099999999991,0.05819745879120876
2025-11-01,Marketing,Travel,14560.0,13587.1,-972.8999999999996,-0.06682005494505493
2025-11-01,Marketing,Facilities,19760.0,20308.2,548.2000000000007,0.027742914979757123
2025-11-01,Marketing,Other OpEx,24960.0,25028.76,68.7599999999984,0.002754807692307628
2025-11-01,R&D,Revenue,129360.0,137745.61,8385.609999999986,0.06482382498453916
2025-11-01,R&D,COGS,54331.2,60238.86,5907.6600000000035,0.10873420796890192
2025-11-01,R&D,Payroll,262080.0,255224.71,-6855.290000000008,-0.026157242063492094
2025-11-01,R&D,Software,40768.0,41364.53,596.5299999999988,0.014632309654631054
2025-11-01,R&D,Travel,14560.0,13764.93,-795.0699999999997,-0.054606456043956024
2025-11-01,R&D,Facilities,19760.0,19893.09,133.09000000000015,0.006735323886639683
2025-11-01,R&D,Other OpEx,24960.0,27035.26,2075.2599999999984,0.08314342948717943
2025-11-01,Operations,Revenue,107800.0,114059.59,6259.5899999999965,0.058066697588126125
2025-11-01,Operations,COGS,45276.0,48096.49,2820.489999999998,0.06229547663221128
2025-11-01,Operations,Payroll,187200.0,184100.52,-3099.4800000000105,-0.016557051282051337
2025-11-01,Operations,Software,29120.0,27905.41,-1214.5900000000001,-0.041709821428571436
2025-11-01,Operations,Travel,14560.0,15194.51,634.5100000000002,0.04357898351648353
2025-11-01,Operations,Facilities,19760.0,21835.87,2075.869999999999,0.1050541497975708
2025-11-01,Operations,Other OpEx,24960.0,23609.47,-1350.5299999999988,-0.054107772435897386
2025-11-01,G&A,Revenue,75460.0,78743.62,3283.6199999999953,0.04351470978001584
2025-11-01,G&A,COGS,31693.2,31953.96,260.7599999999984,0.008227632425883103
2025-11-01,G&A,Payroll,187200.0,179491.35,-7708.649999999994,-0.04117868589743587
2025-11-01,G&A,Software,29120.0,28113.96,-1006.0400000000009,-0.03454807692307695
2025-11-01,G&A,Travel,14560.0,15395.84,835.8400000000001,0.05740659340659342
2025-11-01,G&A,Facilities,19760.0,19452.07,-307.9300000000003,-0.015583502024291512
2025-11-01,G&A,Other OpEx,24960.0,24737.09,-222.90999999999985,-0.008930689102564096
2025-12-01,Sales,Revenue,489510.0,501440.32,11930.320000000007,0.024371963800535242
2025-12-01,Sales,COGS,205594.2,204924.11,-670.0900000000256,-0.003259284551801683
2025-12-01,Sales,Payroll,187920.0,200356.31,12436.309999999998,0.06617874627501064
2025-12-01,Sales,Software,29232.0,27611.28,-1620.7200000000012,-0.055443349753694623
2025-12-01,Sales,Travel,17539.2,17926.71,387.5099999999984,0.022093938149972542
2025-12-01,Sales,Facilities,19836.0,19243.12,-592.880000000001,-0.029889090542448125
2025-12-01,Sales,Other OpEx,25056.0,24042.38,-1013.619999999999,-0.04045418263090673
2025-12-01,Marketing,Revenue,174048.0,176422.4,2374.399999999994,0.013642213642213609
2025-12-01,Marketing,COGS,73100.16,74148.07,1047.9100000000035,0.014335262740875033
2025-12-01,Marketing,Payroll,187920.0,187008.07,-911.929999999993,-0.004852756492124271
2025-12-01,Marketing,Software,29232.0,29310.35,78.34999999999854,0.00268028188286804
2025-12-01,Marketing,Travel,14616.0,14994.11,378.1100000000006,0.02586959496442259
2025-12-01,Marketing,Facilities,19836.0,18882.79,-953.2099999999991,-0.04805454728775958
2025-12-01,Marketing,Other OpEx,25056.0,24075.14,-980.8600000000006,-0.039146711366538973
2025-12-01,R&D,Revenue,130536.0,133898.32,3362.320000000007,0.025757798614941527
2025-12-01,R&D,COGS,54825.12,57220.96,2395.8399999999965,0.04369967635273751
2025-12-01,R&D,Payroll,263088.0,269908.24,6820.239999999991,0.025923797360578933
2025-12-01,R&D,Software,40924.8,44618.33,3693.529999999999,0.0902516322621002
2025-12-01,R&D,Travel,14616.0,15234.87,618.8700000000008,0.042341954022988564
2025-12-01,R&D,Facilities,19836.0,21648.07,1812.0699999999997,0.09135259124823551
2025-12-01,R&D,Other OpEx,25056.0,24217.42,-838.5800000000017,-0.03346823116219675
2025-12-01,Operations,Revenue,108780.0,113010.74,4230.740000000005,0.038892627321198796
2025-12-01,Operations,COGS,45687.6,48975.21,3287.6100000000006,0.07195847450949493
2025-12-01,Operations,Payroll,187920.0,206812.63,18892.630000000005,0.10053549382716052
2025-12-01,Operations,Software,29232.0,28740.16,-491.84000000000015,-0.01682539682539683
2025-12-01,Operations,Travel,14616.0,14367.49,-248.51000000000022,-0.01700259989053094
2025-12-01,Operations,Facilities,19836.0,21909.92,2073.9199999999983,0.10455333736640443
2025-12-01,Operations,Other OpEx,25056.0,24144.68,-911.3199999999997,-0.03637132822477649
2025-12-01,G&A,Revenue,76146.0,81461.18,5315.179999999993,0.0698024847004438
2025-12-01,G&A,COGS,31981.32,35522.28,3540.959999999999,0.11071963258552177
2025-12-01,G&A,Payroll,187920.0,177920.11,-9999.890000000014,-0.05321354831843345
2025-12-01,G&A,Software,29232.0,28292.76,-939.2400000000016,-0.032130541871921235
2025-12-01,G&A,Travel,14616.0,15570.65,954.6499999999996,0.0653154077723043
2025-12-01,G&A,Facilities,19836.0,19278.6,-557.4000000000015,-0.02810042347247436
2025-12-01,G&A,Other OpEx,25056.0,23537.69,-1518.3100000000013,-0.0605966634738187
