OrderID,OrderDate,ProductID,SellerID,Device,Quantity,DiscountPct,GMV,MarketplaceRevenue,IsRefund
108556,2025-06-13,89,12,Desktop,1,0.0,28.9,3.9,0
108557,2025-06-09,101,71,Mobile,1,0.0,61.65,6.19,0
108558,2025-10-12,98,8,Mobile,1,0.1,61.51,5.29,0
108559,2025-05-29,105,58,Tablet,2,0.0,311.74,44.78,0
108560,2025-01-25,114,71,Desktop,4,0.0,321.52,33.47,0
108561,2025-01-27,68,1,Desktop,1,0.1,118.73,10.93,0
108562,2025-03-16,36,14,Tablet,4,0.0,658.52,77.3,0
108563,2025-02-24,93,60,Desktop,1,0.05,41.01,4.21,0
108564,2025-04-02,101,36,Mobile,1,0.0,61.65,6.5,0
108565,2025-01-10,117,74,Desktop,1,0.0,96.53,11.82,0
108566,2025-01-27,71,73,Mobile,1,0.05,143.97,12.39,0
108567,2025-05-29,114,33,Mobile,1,0.0,80.38,11.39,0
108568,2025-03-19,108,42,Mobile,1,0.0,266.6,32.95,0
108569,2025-09-06,102,2,Mobile,1,0.15,173.31,15.87,0
108570,2025-08-08,35,55,Desktop,1,0.0,89.66,10.2,0
108571,2025-02-11,73,9,Mobile,2,0.0,144.82,18.92,0
108572,2025-09-27,8,42,Tablet,2,0.2,185.81,21.73,0
108573,2025-08-24,31,16,Mobile,1,0.15,199.65,29.1,0
108574,2025-09-10,109,62,Desktop,1,0.0,196.63,22.0,0
108575,2025-08-06,13,28,Tablet,1,0.0,74.4,7.56,0
108576,2025-06-09,93,37,Desktop,1,0.0,43.17,5.54,0
108577,2025-11-24,17,42,Tablet,3,0.15,649.69,54.33,0
108578,2025-03-07,106,56,Desktop,3,0.0,387.54,31.88,0
108579,2025-02-24,51,79,Desktop,4,0.15,126.99,17.64,0
108580,2025-03-15,34,29,Tablet,1,0.0,14.35,1.92,0
108581,2025-07-10,119,1,Desktop,3,0.0,74.28,9.94,0
108582,2025-05-31,75,38,Tablet,1,0.0,48.53,5.55,0
108583,2025-06-02,56,48,Desktop,1,0.0,117.02,11.37,0
108584,2025-06-06,101,12,Mobile,1,0.2,49.32,4.11,0
108585,2025-10-18,79,29,Desktop,1,0.0,209.92,26.15,0
108586,2025-02-11,119,67,Desktop,1,0.05,23.52,3.4,0
108587,2025-01-30,26,78,Tablet,1,0.1,61.26,6.77,0
108588,2025-07-13,102,49,Mobile,2,0.2,326.22,45.9,0
108589,2025-05-20,56,12,Desktop,1,0.0,117.02,17.53,0
108590,2025-09-09,105,4,Desktop,3,0.0,467.61,52.8,0
108591,2025-06-29,9,23,Mobile,1,0.05,116.92,13.65,0
108592,2025-08-16,109,54,Desktop,2,0.0,393.26,35.78,0
108593,2025-07-25,83,2,Desktop,1,0.0,58.32,6.1,0
108594,2025-08-30,118,24,Desktop,1,0.1,241.11,33.06,0
108595,2025-01-02,2,47,Desktop,1,0.15,126.72,14.68,0
108596,2025-02-08,14,44,Mobile,1,0.1,36.78,4.78,0
108597,2025-04-05,21,13,Desktop,1,0.0,136.88,16.99,0
108598,2025-09-05,30,54,Tablet,4,0.0,183.48,16.73,0
108599,2025-11-17,35,12,Tablet,1,0.0,89.66,11.68,0
108600,2025-05-02,106,18,Mobile,1,0.0,129.18,14.91,0
108601,2025-09-08,14,38,Tablet,1,0.0,40.87,4.98,0
108602,2025-01-03,23,68,Mobile,1,0.0,139.47,13.67,0
108603,2025-09-18,61,5,Tablet,4,0.0,831.24,94.21,0
108604,2025-04-20,11,20,Desktop,1,0.1,169.58,14.16,0
108605,2025-11-05,72,53,Desktop,4,0.15,86.09,9.48,0
108606,2025-12-13,35,55,Desktop,1,0.0,89.66,10.79,0
108607,2025-12-11,10,65,Mobile,1,0.2,100.33,14.09,0
108608,2025-02-13,95,39,Desktop,1,0.1,140.98,14.84,1
108609,2025-05-04,85,20,Tablet,1,0.0,276.44,41.24,0
108610,2025-12-31,42,72,Tablet,1,0.0,249.04,36.59,0
108611,2025-05-02,20,37,Mobile,2,0.1,451.19,65.58,0
108612,2025-11-27,46,50,Mobile,1,0.0,53.38,6.99,0
108613,2025-01-15,12,48,Mobile,1,0.0,235.46,18.91,0
108614,2025-09-15,111,52,Desktop,1,0.0,252.25,20.24,0
108615,2025-07-31,48,41,Tablet,1,0.0,204.27,19.75,0
108616,2025-09-08,68,63,Desktop,1,0.0,131.92,17.02,0
108617,2025-08-21,77,59,Desktop,1,0.0,35.05,4.21,0
108618,2025-04-19,56,15,Mobile,1,0.0,117.02,14.27,0
108619,2025-01-13,29,30,Desktop,1,0.0,129.06,15.18,0
108620,2025-09-06,89,76,Tablet,2,0.0,57.8,7.14,0
108621,2025-06-28,18,72,Mobile,1,0.1,126.62,16.2,0
108622,2025-08-26,45,29,Tablet,1,0.0,262.76,22.24,0
108623,2025-04-22,15,69,Mobile,1,0.0,49.13,5.15,0
108624,2025-09-26,31,20,Mobile,1,0.05,223.14,21.5,0
108625,2025-02-02,10,38,Desktop,4,0.0,501.64,74.7,0
108626,2025-11-05,85,35,Desktop,1,0.0,276.44,31.37,0
108627,2025-01-08,96,50,Tablet,2,0.0,135.9,16.02,0
108628,2025-11-02,35,42,Tablet,1,0.05,85.18,11.95,0
108629,2025-01-17,82,66,Tablet,3,0.0,376.32,54.19,0
108630,2025-07-15,115,29,Desktop,1,0.0,162.79,22.33,0
108631,2025-08-24,16,79,Mobile,1,0.0,158.65,23.7,0
108632,2025-06-16,52,16,Desktop,3,0.0,397.59,45.24,0
108633,2025-07-12,5,53,Mobile,1,0.0,235.65,33.64,0
108634,2025-03-06,120,18,Desktop,1,0.0,69.64,8.07,0
108635,2025-01-11,82,38,Tablet,2,0.15,213.25,27.0,0
108636,2025-11-23,2,71,Tablet,1,0.0,149.08,12.65,0
108637,2025-12-27,103,31,Mobile,2,0.0,158.68,20.43,0
108638,2025-07-10,3,42,Mobile,2,0.05,170.14,22.47,0
108639,2025-07-09,99,51,Desktop,2,0.05,35.59,3.0,0
108640,2025-12-14,101,72,Tablet,1,0.05,58.57,4.94,0
108641,2025-01-31,27,44,Mobile,1,0.0,39.15,5.03,0
108642,2025-09-26,28,61,Desktop,1,0.0,132.93,19.53,0
108643,2025-05-20,85,21,Mobile,2,0.0,552.88,79.68,0
108644,2025-11-27,120,3,Mobile,1,0.0,69.64,9.34,0
108645,2025-09-23,103,33,Tablet,1,0.1,71.41,10.01,0
108646,2025-11-29,53,11,Mobile,2,0.0,74.2,5.99,0
108647,2025-08-30,87,18,Mobile,1,0.0,18.97,2.09,0
108648,2025-01-06,98,18,Mobile,1,0.0,68.34,7.08,0
108649,2025-07-17,85,14,Tablet,1,0.0,276.44,35.48,0
108650,2025-11-14,88,64,Tablet,2,0.15,373.47,51.84,0
108651,2025-02-24,50,71,Mobile,1,0.0,242.48,24.79,0
108652,2025-08-16,94,59,Tablet,1,0.2,63.64,5.99,0
108653,2025-12-31,98,12,Desktop,1,0.0,68.34,5.69,0
108654,2025-04-26,37,14,Desktop,3,0.0,205.35,19.23,0
108655,2025-01-19,12,41,Mobile,1,0.15,200.14,16.29,0
108656,2025-01-26,43,18,Tablet,1,0.0,183.78,17.36,0
108657,2025-09-16,23,52,Tablet,1,0.05,132.5,10.85,0
108658,2025-01-13,9,52,Desktop,1,0.1,110.76,9.9,0
108659,2025-02-26,58,12,Tablet,2,0.0,404.5,54.78,0
108660,2025-05-08,51,64,Tablet,2,0.0,74.7,10.98,0
108661,2025-02-22,33,20,Desktop,3,0.0,380.79,41.61,0
108662,2025-10-31,9,69,Tablet,2,0.0,246.14,20.14,0
108663,2025-09-01,17,5,Desktop,1,0.15,216.56,19.24,0
108664,2025-12-17,76,30,Tablet,2,0.0,269.26,22.41,0
108665,2025-06-13,99,50,Tablet,1,0.1,16.86,2.12,0
108666,2025-12-20,35,36,Mobile,2,0.15,152.42,19.64,0
108667,2025-10-07,46,23,Tablet,1,0.0,53.38,4.41,0
108668,2025-09-16,79,43,Mobile,1,0.2,167.94,13.86,0
108669,2025-05-14,34,64,Tablet,1,0.15,12.2,1.61,1
108670,2025-09-30,113,65,Mobile,1,0.1,160.36,23.56,0
108671,2025-05-06,26,14,Tablet,1,0.0,68.07,6.53,0
108672,2025-04-08,75,3,Desktop,1,0.05,46.1,6.14,0
108673,2025-08-05,43,33,Mobile,1,0.0,183.78,15.9,0
108674,2025-02-21,25,4,Desktop,1,0.05,89.9,13.13,0
108675,2025-03-27,16,26,Desktop,1,0.05,150.72,20.89,0
108676,2025-09-08,99,64,Mobile,1,0.0,18.73,1.69,0
108677,2025-12-26,10,39,Tablet,1,0.05,119.14,13.08,0
108678,2025-01-26,67,2,Desktop,1,0.0,135.35,15.16,0
108679,2025-10-24,78,3,Tablet,1,0.0,170.39,24.98,0
108680,2025-03-15,25,4,Desktop,3,0.0,283.89,24.03,0
108681,2025-09-30,41,16,Mobile,1,0.15,193.38,24.3,0
108682,2025-10-17,71,13,Desktop,1,0.0,151.55,20.43,0
108683,2025-06-24,46,9,Tablet,2,0.0,106.76,11.49,0
108684,2025-01-22,79,19,Mobile,1,0.0,209.92,25.28,0
108685,2025-05-27,75,27,Mobile,1,0.0,48.53,5.62,0
108686,2025-11-14,52,24,Tablet,2,0.0,265.06,26.47,0
108687,2025-05-23,24,11,Mobile,1,0.0,209.09,26.22,0
108688,2025-11-01,3,62,Desktop,2,0.15,152.23,19.23,0
108689,2025-06-25,5,33,Mobile,1,0.0,235.65,29.78,0
108690,2025-07-17,22,63,Desktop,1,0.15,170.85,21.56,0
108691,2025-03-27,82,38,Mobile,1,0.2,100.35,10.66,0
108692,2025-08-19,74,16,Tablet,3,0.0,118.77,9.73,0
108693,2025-10-09,99,56,Desktop,1,0.0,18.73,2.01,0
108694,2025-03-03,84,30,Mobile,1,0.0,175.44,16.9,0
108695,2025-04-07,45,10,Tablet,1,0.1,236.48,31.92,0
108696,2025-12-11,30,52,Desktop,2,0.0,91.74,12.17,0
108697,2025-01-25,67,55,Tablet,1,0.0,135.35,13.98,0
108698,2025-03-29,96,29,Tablet,1,0.0,67.95,6.34,0
108699,2025-07-15,29,49,Tablet,1,0.15,109.7,14.79,0
108700,2025-04-21,35,28,Desktop,1,0.0,89.66,12.37,0
108701,2025-01-28,67,30,Desktop,1,0.15,115.05,10.12,0
108702,2025-02-05,49,24,Tablet,1,0.1,89.02,8.32,0
108703,2025-08-22,102,30,Tablet,4,0.05,774.78,62.66,0
108704,2025-01-11,6,52,Desktop,1,0.0,18.13,1.48,0
108705,2025-05-12,112,47,Tablet,4,0.05,458.17,63.14,0
108706,2025-12-22,47,16,Desktop,1,0.0,149.47,12.27,0
108707,2025-01-19,102,5,Mobile,1,0.0,203.89,16.54,0
108708,2025-03-24,11,23,Tablet,1,0.0,188.42,20.74,0
108709,2025-09-28,90,50,Tablet,2,0.0,392.96,54.6,0
108710,2025-05-04,37,40,Mobile,1,0.1,61.61,7.49,0
108711,2025-12-04,55,57,Mobile,2,0.0,164.44,17.88,0
108712,2025-10-01,80,13,Mobile,4,0.1,305.1,26.58,0
108713,2025-11-05,40,28,Mobile,1,0.0,213.46,26.35,0
108714,2025-02-23,110,71,Tablet,2,0.05,239.55,29.12,0
108715,2025-05-17,111,14,Desktop,1,0.0,252.25,30.35,0
108716,2025-12-25,90,69,Tablet,2,0.0,392.96,36.58,0
108717,2025-05-06,102,49,Mobile,2,0.0,407.78,40.82,0
108718,2025-04-12,15,61,Mobile,1,0.0,49.13,4.81,0
108719,2025-03-10,25,16,Desktop,1,0.05,89.9,9.31,0
108720,2025-08-09,29,60,Desktop,2,0.0,258.12,32.81,0
108721,2025-03-08,37,38,Mobile,1,0.0,68.45,8.66,0
108722,2025-05-30,110,13,Tablet,3,0.05,359.33,32.48,0
108723,2025-04-01,62,80,Desktop,1,0.1,56.92,6.05,0
108724,2025-01-23,35,71,Desktop,4,0.0,358.64,42.1,0
108725,2025-02-11,68,62,Mobile,1,0.05,125.32,12.92,0
108726,2025-05-15,14,75,Mobile,3,0.0,122.61,12.08,0
108727,2025-06-29,81,3,Tablet,1,0.0,151.5,12.97,0
108728,2025-03-31,93,34,Desktop,3,0.05,123.03,13.91,0
108729,2025-03-26,30,5,Desktop,2,0.05,87.15,11.26,0
108730,2025-10-13,45,40,Mobile,1,0.0,262.76,29.71,0
108731,2025-07-21,75,73,Mobile,1,0.0,48.53,6.11,0
108732,2025-12-16,12,4,Mobile,2,0.05,447.37,43.15,0
108733,2025-04-23,41,8,Tablet,2,0.1,409.52,43.6,0
108734,2025-05-27,90,49,Tablet,1,0.0,196.48,21.52,0
108735,2025-06-15,56,46,Tablet,4,0.0,468.08,61.48,0
108736,2025-09-05,21,66,Tablet,3,0.1,369.58,53.63,0
108737,2025-04-16,54,44,Tablet,1,0.0,171.05,16.95,0
108738,2025-01-09,76,68,Mobile,1,0.0,134.63,16.26,0
108739,2025-04-22,44,60,Mobile,1,0.0,185.13,25.56,0
108740,2025-06-12,12,59,Mobile,3,0.05,671.06,56.39,0
108741,2025-02-20,81,65,Desktop,1,0.1,136.35,17.31,0
108742,2025-08-14,120,37,Desktop,3,0.1,188.03,27.54,0
108743,2025-03-20,82,22,Mobile,1,0.0,125.44,16.49,0
108744,2025-05-02,20,67,Tablet,2,0.0,501.32,65.52,0
108745,2025-06-21,103,30,Desktop,1,0.2,63.47,9.34,0
108746,2025-09-19,91,34,Mobile,1,0.0,87.37,7.83,0
108747,2025-02-27,34,37,Desktop,1,0.0,14.35,1.35,0
108748,2025-10-28,95,57,Mobile,1,0.1,140.98,13.82,0
108749,2025-03-02,77,15,Mobile,4,0.05,133.19,19.03,0
108750,2025-07-20,56,25,Tablet,1,0.2,93.62,12.98,0
108751,2025-11-07,94,24,Desktop,2,0.1,143.19,11.52,0
108752,2025-12-16,16,60,Tablet,1,0.2,126.92,16.9,0
108753,2025-09-12,99,64,Mobile,1,0.05,17.79,1.99,0
108754,2025-04-02,39,10,Tablet,1,0.0,29.2,2.52,0
108755,2025-06-28,110,29,Tablet,1,0.0,126.08,16.66,0
108756,2025-06-08,30,61,Mobile,1,0.05,43.58,4.13,0
108757,2025-08-07,49,17,Mobile,1,0.0,98.91,13.4,0
108758,2025-03-19,41,60,Mobile,4,0.0,910.04,111.41,0
108759,2025-02-13,57,10,Mobile,1,0.0,137.93,18.45,0
108760,2025-02-10,105,63,Tablet,1,0.0,155.87,18.76,0
108761,2025-04-27,63,46,Tablet,1,0.15,144.48,20.91,0
108762,2025-01-23,81,12,Mobile,4,0.0,606.0,73.53,0
108763,2025-08-06,36,15,Tablet,1,0.05,156.4,12.55,0
108764,2025-05-07,67,11,Mobile,1,0.0,135.35,15.53,0
108765,2025-11-03,72,60,Mobile,1,0.05,24.05,3.51,0
108766,2025-10-31,68,6,Tablet,1,0.1,118.73,14.95,0
108767,2025-08-20,51,39,Mobile,1,0.0,37.35,3.45,0
108768,2025-04-18,93,10,Mobile,1,0.0,43.17,5.75,0
108769,2025-03-26,1,35,Mobile,1,0.0,23.59,2.96,0
108770,2025-05-04,67,24,Desktop,1,0.15,115.05,16.04,0
108771,2025-09-19,102,7,Desktop,1,0.1,183.5,25.01,0
108772,2025-02-23,6,28,Tablet,2,0.2,29.01,4.08,0
108773,2025-08-10,120,22,Desktop,1,0.15,59.19,6.85,0
108774,2025-07-19,45,51,Tablet,1,0.0,262.76,28.54,0
108775,2025-05-28,115,9,Desktop,1,0.1,146.51,18.12,0
108776,2025-08-03,23,27,Desktop,1,0.0,139.47,19.78,0
108777,2025-07-06,80,72,Mobile,1,0.2,67.8,6.5,0
108778,2025-04-25,1,38,Desktop,3,0.0,70.77,7.15,0
108779,2025-10-15,32,80,Mobile,1,0.05,235.13,32.36,0
108780,2025-08-09,86,49,Tablet,1,0.0,219.44,21.8,0
108781,2025-06-24,64,75,Mobile,1,0.0,198.21,29.05,0
108782,2025-10-04,77,41,Desktop,1,0.0,35.05,5.1,0
108783,2025-10-21,34,64,Desktop,1,0.1,12.91,1.36,0
108784,2025-07-15,72,24,Desktop,1,0.15,21.52,2.04,0
108785,2025-09-21,80,71,Mobile,1,0.0,84.75,12.02,0
108786,2025-12-27,79,40,Desktop,1,0.05,199.42,20.54,0
108787,2025-03-26,97,67,Desktop,1,0.0,214.3,21.19,0
108788,2025-03-10,78,76,Mobile,1,0.0,170.39,15.53,0
108789,2025-10-28,90,2,Desktop,1,0.0,196.48,17.63,0
108790,2025-05-25,62,24,Tablet,2,0.0,126.48,11.67,0
108791,2025-07-02,28,4,Mobile,2,0.0,265.86,28.74,0
108792,2025-01-25,103,77,Mobile,1,0.0,79.34,7.48,0
108793,2025-03-10,108,24,Tablet,1,0.0,266.6,37.12,0
108794,2025-12-18,52,29,Tablet,3,0.2,318.07,30.15,0
108795,2025-06-15,12,61,Desktop,2,0.05,447.37,41.74,0
108796,2025-10-18,33,8,Desktop,1,0.0,126.93,14.38,0
108797,2025-02-10,54,16,Tablet,1,0.05,162.5,19.1,0
108798,2025-12-21,10,36,Desktop,1,0.0,125.41,14.25,0
108799,2025-08-14,24,76,Mobile,1,0.05,198.64,29.66,0
108800,2025-10-26,103,17,Tablet,2,0.05,150.75,18.07,0
108801,2025-07-12,107,35,Tablet,2,0.0,303.54,35.75,1
108802,2025-08-16,88,17,Tablet,3,0.0,659.07,72.84,0
108803,2025-10-16,33,69,Tablet,2,0.0,253.86,30.29,0
108804,2025-04-09,3,7,Tablet,2,0.0,179.1,24.95,0
108805,2025-12-06,8,43,Tablet,1,0.15,98.71,12.55,0
108806,2025-12-04,55,42,Mobile,1,0.0,82.22,8.61,0
108807,2025-09-06,79,64,Tablet,1,0.1,188.93,21.32,0
108808,2025-01-18,75,31,Desktop,2,0.0,97.06,8.82,0
108809,2025-09-19,25,5,Mobile,1,0.0,94.63,12.53,0
108810,2025-06-26,85,63,Tablet,1,0.0,276.44,30.88,0
108811,2025-02-28,93,80,Mobile,1,0.0,43.17,4.97,0
108812,2025-12-26,79,24,Tablet,1,0.1,188.93,20.36,0
108813,2025-04-12,106,48,Desktop,3,0.05,368.16,55.11,0
108814,2025-04-30,59,8,Tablet,1,0.0,169.47,17.72,0
108815,2025-01-10,112,80,Desktop,1,0.0,120.57,12.18,0
108816,2025-10-16,48,67,Tablet,1,0.2,163.42,22.79,0
108817,2025-01-01,93,29,Mobile,2,0.0,86.34,8.13,0
108818,2025-10-02,81,66,Tablet,1,0.0,151.5,16.41,0
108819,2025-07-09,43,30,Mobile,1,0.0,183.78,16.64,0
108820,2025-02-25,72,33,Mobile,1,0.0,25.32,3.2,0
108821,2025-03-05,64,15,Tablet,1,0.1,178.39,24.65,0
108822,2025-07-24,88,13,Desktop,2,0.1,395.44,41.65,0
108823,2025-07-11,22,19,Desktop,4,0.15,683.4,65.63,0
108824,2025-10-19,42,46,Mobile,1,0.0,249.04,34.44,0
108825,2025-06-07,5,45,Desktop,2,0.0,471.3,69.9,0
108826,2025-07-26,18,58,Desktop,1,0.05,133.66,15.93,0
108827,2025-09-11,115,29,Mobile,2,0.0,325.58,35.29,0
108828,2025-05-09,119,77,Mobile,1,0.0,24.76,3.57,0
108829,2025-05-04,91,5,Tablet,1,0.0,87.37,12.36,0
108830,2025-08-27,97,41,Desktop,1,0.05,203.59,20.13,0
108831,2025-09-16,80,17,Mobile,1,0.0,84.75,9.71,0
108832,2025-12-16,106,1,Desktop,2,0.1,232.52,21.5,0
108833,2025-06-08,6,54,Mobile,1,0.15,15.41,1.96,0
108834,2025-01-21,103,39,Mobile,2,0.0,158.68,13.46,0
108835,2025-07-02,42,44,Desktop,1,0.0,249.04,21.14,0
108836,2025-03-31,87,39,Tablet,1,0.0,18.97,2.2,0
108837,2025-06-06,54,65,Desktop,1,0.05,162.5,23.99,0
108838,2025-05-09,38,28,Desktop,1,0.0,18.58,2.78,0
108839,2025-05-16,60,29,Desktop,1,0.0,49.54,6.96,0
108840,2025-01-13,18,29,Tablet,1,0.0,140.69,15.52,0
108841,2025-11-12,27,45,Tablet,2,0.2,62.64,6.26,0
108842,2025-04-25,7,32,Desktop,1,0.0,258.67,34.47,0
108843,2025-03-22,114,19,Desktop,1,0.0,80.38,10.11,0
108844,2025-02-21,91,47,Tablet,1,0.0,87.37,7.95,0
108845,2025-07-23,36,74,Tablet,1,0.0,164.63,16.72,0
108846,2025-05-01,100,13,Desktop,1,0.0,72.95,7.11,0
108847,2025-11-03,117,5,Tablet,1,0.15,82.05,6.88,0
108848,2025-07-21,7,67,Mobile,1,0.1,232.8,25.47,1
108849,2025-06-13,75,64,Tablet,1,0.0,48.53,5.8,0
108850,2025-06-25,96,51,Mobile,1,0.05,64.55,6.71,0
108851,2025-03-01,32,23,Mobile,1,0.2,198.01,18.04,0
108852,2025-08-13,9,63,Mobile,1,0.0,123.07,11.38,0
108853,2025-04-24,93,41,Tablet,1,0.0,43.17,4.54,0
108854,2025-05-08,53,36,Tablet,2,0.1,66.78,5.88,0
108855,2025-11-08,4,70,Mobile,1,0.0,40.85,5.9,0
108856,2025-09-26,115,38,Tablet,1,0.1,146.51,14.14,0
108857,2025-12-11,94,78,Desktop,1,0.2,63.64,7.68,0
108858,2025-06-12,18,12,Tablet,1,0.05,133.66,14.48,0
108859,2025-07-22,76,78,Tablet,1,0.0,134.63,14.44,0
108860,2025-01-30,111,5,Mobile,1,0.0,252.25,25.44,0
108861,2025-05-16,75,78,Mobile,1,0.0,48.53,4.17,0
108862,2025-08-19,37,37,Desktop,2,0.0,136.9,17.95,0
108863,2025-05-11,16,17,Desktop,1,0.1,142.78,13.79,0
108864,2025-10-05,93,29,Desktop,1,0.0,43.17,4.82,0
108865,2025-03-10,76,69,Mobile,1,0.0,134.63,12.02,0
108866,2025-06-19,5,24,Desktop,2,0.0,471.3,49.96,1
108867,2025-04-10,105,53,Tablet,1,0.05,148.08,19.94,0
108868,2025-09-09,17,12,Desktop,2,0.1,458.6,51.21,0
108869,2025-11-15,61,13,Desktop,1,0.0,207.81,28.57,0
108870,2025-08-15,52,12,Desktop,3,0.0,397.59,42.42,0
108871,2025-10-03,2,48,Mobile,1,0.2,119.26,11.95,0
108872,2025-07-07,1,70,Mobile,1,0.1,21.23,2.93,0
108873,2025-08-10,89,19,Mobile,1,0.0,28.9,3.48,0
108874,2025-01-12,59,31,Mobile,1,0.2,135.58,11.17,0
108875,2025-07-15,30,48,Tablet,2,0.05,87.15,11.91,0
108876,2025-02-06,19,37,Tablet,1,0.0,126.78,10.37,0
108877,2025-03-17,103,64,Tablet,1,0.1,71.41,9.29,0
108878,2025-06-29,15,50,Tablet,2,0.0,98.26,13.56,0
108879,2025-12-02,92,15,Tablet,1,0.0,26.92,2.88,0
108880,2025-11-27,16,39,Desktop,1,0.0,158.65,17.66,0
108881,2025-12-30,17,74,Tablet,2,0.0,509.56,74.44,0
108882,2025-03-13,32,64,Tablet,1,0.0,247.51,36.56,0
108883,2025-05-22,36,61,Mobile,1,0.0,164.63,18.95,0
108884,2025-06-20,3,55,Mobile,1,0.0,89.55,7.64,0
108885,2025-10-30,92,67,Desktop,1,0.0,26.92,2.89,0
108886,2025-02-17,39,70,Desktop,1,0.1,26.28,2.71,0
108887,2025-08-24,41,35,Mobile,1,0.15,193.38,20.82,0
108888,2025-02-23,29,50,Desktop,1,0.0,129.06,10.53,0
108889,2025-01-20,50,40,Desktop,3,0.0,727.44,89.91,0
108890,2025-02-12,108,65,Tablet,4,0.0,1066.4,155.74,0
108891,2025-07-08,65,41,Mobile,2,0.0,334.2,36.09,0
108892,2025-08-08,90,68,Tablet,2,0.15,334.02,31.09,0
108893,2025-05-25,98,5,Tablet,1,0.1,61.51,5.68,0
108894,2025-08-31,85,9,Tablet,1,0.2,221.15,24.56,0
108895,2025-04-30,107,30,Tablet,1,0.0,151.77,13.21,0
108896,2025-05-22,15,24,Desktop,1,0.15,41.76,5.67,0
108897,2025-07-01,26,10,Mobile,1,0.05,64.67,7.33,0
108898,2025-02-08,88,59,Tablet,1,0.0,219.69,32.42,0
108899,2025-11-29,57,43,Mobile,2,0.0,275.86,24.7,0
108900,2025-02-01,19,53,Tablet,2,0.1,228.2,18.74,0
108901,2025-06-10,9,24,Mobile,1,0.0,123.07,17.62,0
108902,2025-10-30,115,24,Desktop,1,0.0,162.79,21.76,0
108903,2025-09-17,10,21,Desktop,1,0.0,125.41,18.63,0
108904,2025-09-15,3,69,Mobile,1,0.0,89.55,7.33,0
108905,2025-03-30,84,34,Mobile,1,0.0,175.44,16.85,0
108906,2025-04-04,114,2,Desktop,1,0.1,72.34,10.48,0
108907,2025-10-11,38,23,Tablet,1,0.0,18.58,2.31,0
108908,2025-10-25,108,72,Tablet,1,0.0,266.6,21.43,0
108909,2025-12-06,4,22,Desktop,1,0.0,40.85,3.34,0
108910,2025-06-02,58,10,Desktop,3,0.0,606.75,85.96,0
108911,2025-02-26,21,53,Tablet,1,0.05,130.04,17.28,0
108912,2025-01-18,54,48,Mobile,2,0.05,325.0,26.37,0
108913,2025-11-30,51,35,Tablet,2,0.0,74.7,10.57,0
108914,2025-01-06,24,46,Desktop,2,0.0,418.18,55.48,0
108915,2025-07-05,119,72,Desktop,1,0.1,22.28,2.99,0
108916,2025-09-06,63,25,Mobile,2,0.0,339.96,48.32,0
108917,2025-06-01,103,72,Desktop,1,0.0,79.34,9.87,0
108918,2025-11-17,83,38,Tablet,1,0.0,58.32,4.93,0
108919,2025-06-12,73,72,Desktop,2,0.0,144.82,19.77,0
108920,2025-12-25,87,61,Mobile,1,0.0,18.97,2.06,0
108921,2025-04-19,20,64,Tablet,3,0.0,751.98,83.07,0
108922,2025-11-25,14,77,Mobile,1,0.05,38.83,4.7,0
108923,2025-05-16,74,35,Mobile,1,0.05,37.61,4.76,0
108924,2025-10-04,106,39,Tablet,2,0.2,206.69,30.08,0
108925,2025-02-16,87,30,Mobile,1,0.0,18.97,2.43,0
108926,2025-05-01,77,33,Tablet,2,0.15,59.58,5.71,0
108927,2025-05-10,34,23,Mobile,1,0.0,14.35,1.33,0
108928,2025-04-26,84,78,Mobile,1,0.15,149.12,12.25,0
108929,2025-03-08,101,15,Desktop,2,0.15,104.8,14.24,0
108930,2025-09-14,96,54,Mobile,3,0.0,203.85,25.17,0
108931,2025-12-25,83,57,Mobile,2,0.0,116.64,17.24,0
108932,2025-01-31,20,5,Desktop,1,0.0,250.66,31.89,0
108933,2025-09-03,87,38,Desktop,4,0.0,75.88,7.76,0
108934,2025-11-20,53,67,Desktop,1,0.1,33.39,4.64,0
108935,2025-12-11,37,38,Tablet,1,0.15,58.18,7.99,0
108936,2025-11-27,115,31,Tablet,1,0.0,162.79,17.74,0
108937,2025-07-31,44,1,Tablet,1,0.1,166.62,17.32,0
108938,2025-10-03,74,13,Desktop,1,0.15,33.65,3.73,0
108939,2025-07-28,10,30,Tablet,1,0.0,125.41,10.59,0
108940,2025-08-25,15,59,Mobile,1,0.0,49.13,7.1,0
108941,2025-07-18,110,43,Mobile,3,0.15,321.5,34.53,0
108942,2025-07-18,96,74,Desktop,3,0.0,203.85,20.98,0
108943,2025-12-06,93,44,Desktop,2,0.15,73.39,8.85,0
108944,2025-06-30,52,45,Tablet,3,0.0,397.59,36.74,0
108945,2025-01-24,79,76,Desktop,1,0.15,178.43,24.08,0
108946,2025-03-23,78,12,Mobile,2,0.1,306.7,27.33,0
108947,2025-06-25,112,13,Mobile,2,0.0,241.14,26.64,0
108948,2025-09-27,38,61,Mobile,2,0.15,31.59,2.82,0
108949,2025-01-10,21,29,Desktop,2,0.1,246.38,30.75,0
108950,2025-05-01,29,2,Mobile,1,0.1,116.15,15.65,0
108951,2025-02-04,66,50,Desktop,2,0.0,386.78,42.95,0
108952,2025-05-21,6,48,Desktop,1,0.2,14.5,1.17,0
108953,2025-05-19,92,44,Desktop,1,0.0,26.92,4.02,0
