OrderID,OrderDate,ProductID,SellerID,Device,Quantity,DiscountPct,GMV,MarketplaceRevenue,IsRefund
101553,2025-11-29,31,63,Tablet,1,0.1,94.5,10.31,0
101554,2025-07-17,29,18,Mobile,2,0.1,333.77,49.27,0
101555,2025-03-24,90,55,Desktop,4,0.0,513.04,53.33,0
101556,2025-03-29,57,36,Tablet,1,0.0,140.75,19.8,0
101557,2025-03-30,65,13,Tablet,1,0.0,218.88,25.19,0
101558,2025-07-01,74,65,Mobile,1,0.0,39.38,5.47,0
101559,2025-03-08,78,64,Mobile,1,0.15,37.51,3.81,0
101560,2025-07-01,36,16,Mobile,1,0.05,82.14,11.21,0
101561,2025-10-26,9,43,Mobile,2,0.05,46.51,3.97,0
101562,2025-03-14,114,62,Desktop,1,0.0,76.49,9.63,0
101563,2025-06-16,12,7,Mobile,1,0.15,33.68,4.0,0
101564,2025-03-20,82,25,Mobile,2,0.1,245.03,22.03,0
101565,2025-12-30,75,65,Tablet,1,0.0,66.77,8.42,0
101566,2025-09-11,65,36,Desktop,2,0.2,350.21,31.1,0
101567,2025-11-13,115,4,Tablet,1,0.0,93.15,13.62,0
101568,2025-01-18,96,15,Mobile,3,0.0,374.19,44.36,0
101569,2025-01-22,27,57,Mobile,2,0.1,477.31,42.55,0
101570,2025-04-17,57,58,Desktop,2,0.0,281.5,29.55,0
101571,2025-08-09,18,53,Tablet,1,0.0,220.99,23.54,0
101572,2025-04-24,74,36,Desktop,1,0.1,35.44,3.39,0
101573,2025-03-19,73,66,Tablet,1,0.15,227.75,27.8,0
101574,2025-04-15,97,57,Mobile,2,0.0,94.08,10.1,0
101575,2025-05-05,21,50,Tablet,1,0.0,43.64,4.04,0
101576,2025-06-17,114,14,Tablet,1,0.15,65.02,9.04,0
101577,2025-09-23,43,34,Desktop,1,0.0,110.96,10.74,0
101578,2025-04-04,62,52,Mobile,1,0.1,193.66,20.05,0
101579,2025-05-21,30,56,Mobile,1,0.15,75.03,10.92,0
101580,2025-10-10,86,4,Mobile,3,0.05,782.95,112.74,0
101581,2025-01-31,66,57,Desktop,1,0.0,100.35,14.45,0
101582,2025-04-05,10,54,Mobile,2,0.0,248.66,36.68,0
101583,2025-10-14,35,21,Desktop,1,0.1,30.24,3.98,0
101584,2025-11-06,47,18,Tablet,3,0.0,677.49,63.08,0
101585,2025-05-12,95,6,Desktop,1,0.15,161.11,24.01,0
101586,2025-06-24,40,60,Mobile,1,0.0,52.55,6.74,0
101587,2025-09-09,13,5,Mobile,4,0.05,424.84,39.46,0
101588,2025-11-02,117,6,Mobile,2,0.0,100.64,11.53,0
101589,2025-12-02,9,17,Tablet,2,0.0,48.96,6.63,0
101590,2025-10-11,21,25,Desktop,1,0.0,43.64,6.21,0
101591,2025-11-17,23,33,Mobile,2,0.0,539.64,59.12,0
101592,2025-03-13,91,23,Mobile,1,0.0,19.5,2.36,0
101593,2025-02-17,30,64,Tablet,1,0.0,88.27,10.77,0
101594,2025-06-20,28,57,Desktop,1,0.0,29.42,3.62,0
101595,2025-01-25,101,14,Mobile,1,0.1,39.83,5.08,0
101596,2025-12-07,100,37,Tablet,1,0.0,58.19,5.31,0
101597,2025-02-13,72,15,Tablet,1,0.0,228.7,27.31,0
101598,2025-05-18,105,36,Mobile,2,0.0,266.36,30.04,0
101599,2025-04-15,84,1,Desktop,1,0.1,17.44,2.45,0
101600,2025-02-07,8,4,Mobile,2,0.0,333.32,34.72,0
101601,2025-09-29,12,43,Mobile,1,0.0,39.62,5.14,0
101602,2025-01-20,23,29,Tablet,1,0.0,269.82,30.83,0
101603,2025-05-16,85,15,Tablet,1,0.1,205.33,18.41,0
101604,2025-10-20,94,45,Mobile,3,0.1,690.88,103.48,0
101605,2025-09-05,66,58,Tablet,2,0.05,190.66,22.6,0
101606,2025-09-15,46,59,Mobile,1,0.15,215.11,28.02,0
101607,2025-07-20,72,39,Desktop,1,0.0,228.7,21.9,0
101608,2025-08-04,67,52,Mobile,2,0.1,410.45,61.5,0
101609,2025-08-06,74,68,Desktop,2,0.0,78.76,6.64,0
101610,2025-04-13,99,77,Desktop,1,0.05,166.34,14.74,0
101611,2025-03-28,100,12,Tablet,1,0.1,52.37,5.08,0
101612,2025-06-18,101,76,Tablet,1,0.0,44.25,3.71,0
101613,2025-01-10,34,33,Mobile,1,0.05,74.44,9.59,0
101614,2025-01-12,35,42,Mobile,1,0.0,33.6,2.91,0
101615,2025-10-22,18,63,Mobile,1,0.15,187.84,18.25,0
101616,2025-04-15,92,35,Desktop,1,0.0,76.46,7.64,0
101617,2025-04-26,60,17,Mobile,1,0.0,18.19,2.02,0
101618,2025-03-26,71,16,Tablet,1,0.1,177.84,22.39,0
101619,2025-02-25,26,16,Tablet,3,0.0,502.23,46.03,0
101620,2025-10-13,52,57,Mobile,1,0.0,155.81,15.43,0
101621,2025-06-05,4,51,Tablet,1,0.0,22.05,3.13,0
101622,2025-11-20,56,68,Desktop,2,0.0,479.04,62.85,0
101623,2025-09-25,12,52,Mobile,2,0.2,63.39,6.62,0
101624,2025-06-15,107,11,Desktop,1,0.1,157.0,21.78,0
101625,2025-05-08,23,33,Desktop,1,0.0,269.82,36.94,0
101626,2025-06-25,41,66,Mobile,1,0.0,141.97,20.35,0
101627,2025-09-03,64,77,Mobile,4,0.05,573.53,60.5,0
101628,2025-05-25,17,58,Tablet,1,0.0,92.34,8.21,0
101629,2025-10-21,84,8,Tablet,1,0.1,17.44,1.79,0
101630,2025-06-26,114,35,Desktop,1,0.1,68.84,5.92,0
101631,2025-09-28,7,73,Desktop,1,0.1,162.91,22.4,0
101632,2025-10-06,42,70,Mobile,3,0.05,249.55,26.73,0
101633,2025-03-17,115,68,Tablet,2,0.0,186.3,20.05,0
101634,2025-05-08,32,69,Mobile,1,0.0,57.04,7.4,0
101635,2025-04-15,31,70,Mobile,1,0.0,105.0,15.03,0
101636,2025-08-15,85,20,Mobile,1,0.0,228.14,21.74,0
101637,2025-06-14,12,61,Mobile,1,0.0,39.62,4.03,0
101638,2025-11-11,95,40,Desktop,1,0.0,189.54,22.12,0
101639,2025-04-03,19,67,Mobile,1,0.0,152.75,22.85,0
101640,2025-02-16,66,62,Tablet,2,0.05,190.66,23.05,0
101641,2025-06-14,28,35,Mobile,1,0.0,29.42,3.82,0
101642,2025-04-12,24,77,Desktop,1,0.1,149.01,20.73,0
101643,2025-04-26,22,31,Mobile,1,0.15,44.82,5.05,0
101644,2025-08-04,111,36,Mobile,1,0.0,259.31,24.5,0
101645,2025-11-10,114,18,Mobile,1,0.0,76.49,10.39,0
101646,2025-05-06,95,46,Desktop,1,0.0,189.54,21.58,0
101647,2025-04-29,96,66,Tablet,3,0.05,355.48,50.14,0
101648,2025-09-17,28,29,Tablet,1,0.0,29.42,2.98,0
101649,2025-07-15,89,63,Desktop,1,0.05,37.56,4.87,0
101650,2025-05-09,48,71,Tablet,1,0.0,117.62,11.52,0
101651,2025-12-30,70,1,Desktop,1,0.0,223.75,27.16,0
101652,2025-06-26,29,11,Desktop,1,0.05,176.16,19.4,0
101653,2025-06-27,39,30,Tablet,2,0.0,537.34,69.82,0
101654,2025-04-28,38,36,Tablet,1,0.0,276.37,33.03,0
101655,2025-05-30,13,19,Mobile,1,0.15,95.03,13.79,0
101656,2025-10-19,19,49,Mobile,3,0.0,458.25,61.9,1
101657,2025-12-08,36,77,Desktop,1,0.0,86.46,11.53,0
101658,2025-12-01,38,29,Mobile,2,0.05,525.1,42.91,0
101659,2025-10-30,84,36,Desktop,2,0.0,38.76,4.92,0
101660,2025-10-17,88,70,Tablet,1,0.15,13.45,1.81,0
101661,2025-05-09,32,16,Mobile,3,0.0,171.12,16.27,0
101662,2025-01-13,40,23,Mobile,2,0.0,105.1,14.46,0
101663,2025-01-06,40,9,Desktop,1,0.15,44.67,6.44,0
101664,2025-10-26,63,77,Desktop,1,0.0,243.37,21.01,0
101665,2025-11-04,120,72,Mobile,3,0.0,705.3,103.34,0
101666,2025-04-16,120,11,Tablet,2,0.05,446.69,66.64,0
101667,2025-12-26,102,26,Mobile,1,0.1,135.83,12.27,0
101668,2025-10-10,24,78,Tablet,1,0.05,157.29,18.25,0
101669,2025-03-27,63,49,Tablet,1,0.0,243.37,24.54,0
101670,2025-08-24,71,17,Mobile,1,0.0,197.6,28.72,0
101671,2025-11-07,71,26,Tablet,1,0.2,158.08,20.81,0
101672,2025-12-28,26,5,Tablet,1,0.0,167.41,19.51,0
101673,2025-04-15,41,65,Mobile,4,0.0,567.88,62.44,0
101674,2025-03-27,13,76,Desktop,1,0.0,111.8,15.79,1
101675,2025-06-20,25,23,Tablet,3,0.05,293.98,41.69,0
101676,2025-02-21,16,17,Mobile,1,0.0,136.78,14.92,0
101677,2025-08-08,19,75,Desktop,1,0.0,152.75,15.05,0
101678,2025-05-11,95,38,Tablet,1,0.0,189.54,20.62,0
101679,2025-05-05,72,76,Tablet,1,0.0,228.7,26.18,0
101680,2025-08-02,6,56,Tablet,2,0.15,397.12,39.78,0
101681,2025-04-24,78,18,Desktop,1,0.0,44.13,4.95,0
101682,2025-01-08,28,20,Mobile,1,0.0,29.42,2.98,0
101683,2025-06-15,12,45,Mobile,1,0.0,39.62,3.71,0
101684,2025-02-10,2,64,Desktop,1,0.15,26.7,3.43,0
101685,2025-12-06,29,80,Desktop,2,0.0,370.86,53.69,0
101686,2025-04-19,46,70,Tablet,1,0.0,253.07,20.51,0
101687,2025-10-27,29,58,Desktop,1,0.15,157.62,22.39,0
101688,2025-05-25,35,64,Desktop,1,0.1,30.24,3.92,0
101689,2025-10-27,87,40,Tablet,3,0.0,161.34,14.79,0
101690,2025-01-24,109,32,Desktop,3,0.0,444.24,53.3,0
101691,2025-11-13,75,64,Desktop,2,0.0,133.54,13.95,0
101692,2025-11-23,83,39,Tablet,4,0.0,825.0,100.47,0
101693,2025-11-29,94,3,Desktop,1,0.0,255.88,38.38,0
101694,2025-11-22,17,70,Mobile,2,0.0,184.68,20.04,0
101695,2025-09-14,20,52,Desktop,1,0.0,132.29,12.66,0
101696,2025-06-20,19,11,Mobile,3,0.05,435.34,59.32,0
101697,2025-06-19,17,43,Desktop,4,0.0,369.36,41.43,0
101698,2025-12-09,96,37,Mobile,1,0.1,112.26,12.08,0
101699,2025-05-26,5,59,Tablet,1,0.1,68.85,9.77,0
101700,2025-07-24,30,29,Mobile,1,0.1,79.44,8.18,0
101701,2025-07-29,98,38,Mobile,1,0.15,14.46,1.16,0
101702,2025-03-29,74,35,Mobile,1,0.0,39.38,4.55,0
101703,2025-03-29,20,60,Mobile,1,0.0,132.29,12.31,0
101704,2025-10-05,111,25,Mobile,1,0.0,259.31,37.81,0
101705,2025-06-27,118,5,Tablet,1,0.0,70.85,6.84,1
101706,2025-06-29,74,77,Tablet,2,0.05,74.82,10.74,0
101707,2025-06-18,72,55,Mobile,1,0.0,228.7,28.64,0
101708,2025-07-31,30,67,Tablet,1,0.0,88.27,12.76,0
101709,2025-12-07,27,74,Tablet,1,0.0,265.17,23.29,0
101710,2025-08-18,42,50,Mobile,1,0.0,87.56,9.2,0
101711,2025-03-03,27,65,Tablet,1,0.15,225.39,24.82,0
101712,2025-05-14,37,72,Desktop,2,0.0,487.1,61.11,0
101713,2025-11-25,86,70,Mobile,1,0.05,260.98,26.55,0
101714,2025-10-13,55,29,Tablet,3,0.0,520.23,74.23,0
101715,2025-04-09,87,74,Desktop,1,0.2,43.02,5.3,0
101716,2025-06-08,14,15,Tablet,1,0.0,163.25,16.67,0
101717,2025-08-16,9,34,Desktop,2,0.0,48.96,4.72,0
101718,2025-03-01,69,32,Tablet,1,0.15,91.2,7.43,0
101719,2025-09-18,50,48,Desktop,2,0.0,260.18,31.8,0
101720,2025-09-26,32,25,Desktop,1,0.0,57.04,5.77,0
101721,2025-03-19,81,67,Tablet,1,0.15,192.63,18.26,0
101722,2025-04-14,37,46,Mobile,3,0.05,694.12,56.77,0
101723,2025-07-24,14,45,Desktop,2,0.0,326.5,44.62,0
101724,2025-10-06,106,50,Tablet,1,0.15,111.17,14.01,1
101725,2025-11-24,80,54,Mobile,1,0.05,121.88,11.7,0
101726,2025-11-16,59,46,Tablet,1,0.0,140.27,13.05,0
101727,2025-01-28,2,10,Tablet,1,0.0,31.41,2.82,0
101728,2025-10-14,110,69,Mobile,2,0.15,419.75,62.78,0
101729,2025-01-07,94,54,Tablet,1,0.0,255.88,34.73,0
101730,2025-08-06,118,71,Tablet,2,0.0,141.7,20.13,0
101731,2025-04-09,42,32,Desktop,1,0.05,83.18,8.26,0
101732,2025-11-02,114,33,Tablet,1,0.0,76.49,8.72,0
101733,2025-06-02,97,69,Mobile,1,0.0,47.04,3.98,0
101734,2025-11-10,107,25,Desktop,1,0.15,148.27,21.11,0
101735,2025-09-24,54,59,Mobile,2,0.0,225.66,26.82,0
101736,2025-10-27,120,78,Desktop,2,0.0,470.2,39.3,0
101737,2025-07-13,36,38,Tablet,1,0.15,73.49,6.51,0
101738,2025-07-11,82,67,Desktop,1,0.05,129.32,16.04,0
101739,2025-04-13,119,29,Tablet,2,0.0,498.32,57.92,0
101740,2025-05-12,63,2,Desktop,1,0.0,243.37,28.14,0
101741,2025-02-02,53,77,Desktop,1,0.0,18.83,2.82,0
101742,2025-05-31,63,47,Mobile,1,0.05,231.2,25.52,0
101743,2025-07-04,26,14,Tablet,4,0.15,569.19,49.32,0
101744,2025-10-10,24,35,Desktop,2,0.0,331.14,44.54,0
101745,2025-10-05,113,29,Mobile,2,0.0,234.3,31.97,0
101746,2025-12-27,74,20,Desktop,1,0.05,37.41,4.78,0
101747,2025-01-24,41,1,Mobile,1,0.0,141.97,12.93,0
101748,2025-04-17,62,8,Mobile,2,0.0,430.36,53.5,0
101749,2025-04-15,73,17,Tablet,1,0.2,214.35,22.77,0
101750,2025-03-02,10,61,Mobile,1,0.05,118.11,13.24,0
101751,2025-08-18,81,52,Desktop,2,0.0,453.24,42.73,0
101752,2025-06-23,111,33,Tablet,2,0.0,518.62,55.52,0
101753,2025-01-17,75,79,Tablet,1,0.2,53.42,5.47,0
101754,2025-03-22,2,59,Mobile,1,0.0,31.41,3.82,0
101755,2025-12-13,109,37,Tablet,1,0.0,148.08,19.61,0
101756,2025-12-27,42,16,Desktop,1,0.05,83.18,8.01,0
101757,2025-03-20,117,47,Tablet,1,0.0,50.32,7.15,0
101758,2025-02-07,71,54,Desktop,1,0.1,177.84,23.41,0
101759,2025-06-06,54,10,Desktop,1,0.0,112.83,15.07,0
101760,2025-07-13,39,66,Mobile,1,0.0,268.67,35.96,0
101761,2025-10-03,72,80,Tablet,1,0.0,228.7,26.74,0
101762,2025-01-17,7,20,Tablet,2,0.0,362.02,47.86,0
101763,2025-03-31,1,20,Mobile,1,0.0,266.03,30.32,0
101764,2025-03-03,35,8,Desktop,1,0.0,33.6,2.83,0
101765,2025-10-25,44,56,Mobile,1,0.15,167.49,21.1,0
101766,2025-12-22,93,20,Mobile,1,0.0,157.89,19.58,0
101767,2025-06-28,9,71,Tablet,1,0.0,24.48,3.41,1
101768,2025-03-31,19,14,Desktop,1,0.1,137.47,14.35,0
101769,2025-07-30,9,56,Mobile,1,0.0,24.48,3.55,0
101770,2025-08-11,20,7,Desktop,3,0.0,396.87,45.81,0
101771,2025-04-01,90,6,Tablet,1,0.0,128.26,14.05,0
101772,2025-12-08,14,71,Desktop,1,0.0,163.25,14.54,0
101773,2025-08-05,118,60,Mobile,1,0.0,70.85,7.49,0
101774,2025-11-02,95,30,Desktop,4,0.0,758.16,103.59,0
101775,2025-07-26,93,61,Tablet,1,0.15,134.21,16.0,1
101776,2025-03-31,96,16,Tablet,2,0.0,249.46,23.65,0
101777,2025-10-04,9,12,Mobile,1,0.0,24.48,3.18,0
101778,2025-07-12,48,32,Mobile,1,0.0,117.62,15.8,0
101779,2025-03-16,107,66,Tablet,1,0.05,165.72,17.38,0
101780,2025-09-29,22,20,Desktop,2,0.1,94.91,8.2,0
101781,2025-07-21,104,80,Tablet,3,0.0,258.63,24.8,0
101782,2025-06-04,63,49,Mobile,1,0.05,231.2,28.09,0
101783,2025-09-19,33,39,Tablet,1,0.0,70.48,6.21,1
101784,2025-10-12,55,70,Mobile,1,0.1,156.07,17.82,0
101785,2025-07-23,3,79,Mobile,1,0.0,168.19,21.06,0
101786,2025-04-20,120,15,Mobile,1,0.0,235.1,27.89,0
101787,2025-11-27,95,73,Mobile,1,0.0,189.54,27.68,1
101788,2025-08-12,35,26,Mobile,1,0.0,33.6,4.59,0
101789,2025-11-14,109,11,Mobile,1,0.0,148.08,17.41,0
101790,2025-12-11,35,60,Mobile,1,0.15,28.56,4.03,0
101791,2025-01-27,45,63,Desktop,1,0.0,187.53,23.14,0
101792,2025-01-19,84,40,Tablet,1,0.0,19.38,2.41,0
101793,2025-05-18,16,72,Tablet,1,0.05,129.94,17.18,0
101794,2025-07-12,75,33,Tablet,1,0.05,63.43,8.84,0
101795,2025-02-09,106,14,Tablet,1,0.0,130.79,19.51,0
101796,2025-08-08,62,76,Tablet,1,0.05,204.42,17.47,0
101797,2025-11-11,101,12,Desktop,1,0.2,35.4,3.24,0
101798,2025-10-28,63,11,Tablet,2,0.1,438.07,50.99,0
101799,2025-12-30,77,38,Desktop,2,0.0,208.38,21.31,0
101800,2025-04-30,110,67,Tablet,1,0.0,246.91,23.02,0
101801,2025-09-17,97,47,Mobile,2,0.0,94.08,12.49,0
101802,2025-12-27,79,25,Mobile,3,0.0,639.12,89.66,0
101803,2025-09-26,87,9,Tablet,2,0.0,107.56,9.05,0
101804,2025-01-11,75,1,Mobile,1,0.0,66.77,9.21,0
101805,2025-04-09,23,78,Mobile,1,0.0,269.82,35.0,0
101806,2025-04-11,92,70,Desktop,4,0.0,305.84,24.9,0
101807,2025-12-17,15,56,Tablet,4,0.0,777.4,111.28,0
101808,2025-10-06,43,31,Mobile,1,0.0,110.96,11.83,0
101809,2025-08-23,59,61,Mobile,4,0.05,533.03,68.14,0
101810,2025-03-30,73,9,Desktop,2,0.0,535.88,53.55,0
101811,2025-04-16,66,30,Mobile,1,0.0,100.35,14.28,0
101812,2025-05-17,117,31,Mobile,1,0.0,50.32,4.39,0
101813,2025-08-26,71,25,Mobile,1,0.05,187.72,26.48,0
101814,2025-09-16,60,48,Tablet,2,0.0,36.38,5.27,0
101815,2025-09-12,25,50,Desktop,1,0.15,87.68,8.86,0
101816,2025-02-06,48,41,Tablet,1,0.0,117.62,11.1,0
101817,2025-01-23,58,18,Tablet,1,0.1,35.45,2.98,0
101818,2025-11-18,80,60,Desktop,1,0.0,128.29,15.56,0
101819,2025-07-30,43,49,Tablet,1,0.0,110.96,15.79,0
101820,2025-09-03,54,34,Mobile,1,0.05,107.19,10.82,0
101821,2025-07-05,68,52,Desktop,1,0.1,204.56,18.25,0
101822,2025-08-27,110,58,Desktop,1,0.05,234.56,33.86,0
101823,2025-02-04,18,74,Desktop,1,0.05,209.94,29.08,0
101824,2025-02-25,55,7,Desktop,1,0.0,173.41,20.37,0
101825,2025-12-15,66,55,Mobile,2,0.0,200.7,25.8,0
101826,2025-09-08,40,61,Mobile,1,0.0,52.55,4.92,0
101827,2025-05-19,108,64,Mobile,1,0.0,133.23,19.48,0
101828,2025-06-23,50,40,Mobile,2,0.15,221.15,18.31,0
101829,2025-05-10,35,74,Tablet,2,0.05,63.84,5.11,0
101830,2025-04-14,101,51,Mobile,4,0.0,177.0,20.89,0
101831,2025-01-04,59,47,Mobile,2,0.0,280.54,34.52,0
101832,2025-01-27,20,63,Mobile,1,0.0,132.29,18.39,1
101833,2025-04-12,119,22,Tablet,1,0.0,249.16,22.4,0
101834,2025-03-22,5,70,Mobile,1,0.05,72.67,6.4,0
101835,2025-04-04,3,25,Mobile,1,0.1,151.37,19.22,0
101836,2025-03-30,110,63,Tablet,1,0.0,246.91,33.49,0
101837,2025-06-10,52,29,Desktop,2,0.0,311.62,40.58,0
101838,2025-02-13,118,55,Tablet,1,0.05,67.31,5.44,0
101839,2025-08-16,77,58,Tablet,1,0.1,93.77,12.45,0
101840,2025-11-27,33,62,Tablet,1,0.2,56.38,7.99,0
101841,2025-03-16,2,33,Mobile,1,0.1,28.27,3.09,0
101842,2025-06-21,83,41,Tablet,1,0.0,206.25,24.87,0
101843,2025-01-05,57,45,Tablet,3,0.0,422.25,34.54,0
101844,2025-07-13,105,55,Tablet,1,0.15,113.2,12.54,0
101845,2025-04-10,69,73,Desktop,1,0.0,107.29,11.82,0
101846,2025-09-26,93,51,Desktop,1,0.1,142.1,18.71,0
101847,2025-11-02,28,78,Mobile,4,0.0,117.68,11.23,0
101848,2025-05-01,30,21,Desktop,1,0.0,88.27,12.08,0
101849,2025-01-21,42,42,Tablet,2,0.05,166.36,20.59,1
101850,2025-05-11,61,39,Desktop,2,0.15,185.22,26.69,0
101851,2025-08-30,120,8,Desktop,1,0.0,235.1,20.71,0
101852,2025-06-13,120,7,Desktop,3,0.0,705.3,87.62,0
101853,2025-12-03,2,77,Tablet,2,0.0,62.82,7.17,0
101854,2025-03-01,13,24,Tablet,1,0.05,106.21,10.08,0
101855,2025-12-28,92,24,Mobile,1,0.05,72.64,6.11,0
101856,2025-07-25,73,16,Tablet,1,0.05,254.54,30.48,0
101857,2025-09-01,96,21,Mobile,1,0.0,124.73,18.27,0
101858,2025-11-01,15,4,Mobile,1,0.0,194.35,16.34,0
101859,2025-12-03,104,66,Tablet,2,0.05,163.8,24.14,0
101860,2025-11-21,11,5,Desktop,1,0.0,94.67,9.0,0
101861,2025-03-02,78,63,Desktop,1,0.05,41.92,4.23,0
101862,2025-07-11,95,12,Tablet,1,0.15,161.11,21.47,0
101863,2025-12-01,78,79,Desktop,1,0.0,44.13,5.96,0
101864,2025-12-14,67,23,Tablet,1,0.0,228.03,30.1,0
101865,2025-04-12,88,61,Mobile,2,0.0,31.64,3.51,0
101866,2025-06-12,46,67,Mobile,1,0.0,253.07,21.68,0
101867,2025-04-09,68,37,Tablet,1,0.0,227.29,19.46,0
101868,2025-08-24,2,55,Desktop,1,0.0,31.41,2.97,0
101869,2025-03-18,36,42,Desktop,1,0.0,86.46,10.11,0
101870,2025-02-24,69,8,Mobile,1,0.0,107.29,9.02,0
101871,2025-08-14,63,22,Desktop,1,0.0,243.37,20.53,0
101872,2025-06-14,28,46,Tablet,1,0.1,26.48,2.81,0
101873,2025-01-14,11,32,Tablet,1,0.0,94.67,13.05,0
101874,2025-06-13,16,39,Mobile,1,0.0,136.78,19.65,0
101875,2025-10-30,102,40,Tablet,1,0.0,150.92,12.72,0
101876,2025-06-07,39,20,Mobile,1,0.2,214.94,26.08,0
101877,2025-04-06,9,75,Tablet,1,0.2,19.58,2.8,0
101878,2025-04-03,120,23,Desktop,1,0.05,223.34,28.58,0
101879,2025-05-17,106,31,Desktop,2,0.2,209.26,30.13,0
101880,2025-11-14,90,55,Tablet,1,0.0,128.26,18.5,1
101881,2025-01-17,81,47,Mobile,1,0.0,226.62,31.64,0
101882,2025-04-28,51,11,Mobile,2,0.0,52.18,7.53,0
101883,2025-03-08,46,47,Mobile,2,0.0,506.14,45.67,0
101884,2025-05-19,25,66,Desktop,3,0.0,309.45,43.69,0
101885,2025-06-07,47,1,Mobile,1,0.0,225.83,19.47,0
101886,2025-02-16,40,79,Tablet,1,0.05,49.92,4.93,0
101887,2025-12-08,107,33,Mobile,1,0.05,165.72,17.74,0
101888,2025-10-27,56,4,Desktop,1,0.15,203.59,29.44,0
101889,2025-03-19,62,77,Tablet,1,0.2,172.14,23.36,0
101890,2025-07-08,103,5,Desktop,2,0.0,497.42,68.57,0
101891,2025-10-17,7,32,Tablet,1,0.0,181.01,14.65,0
101892,2025-12-24,18,44,Desktop,1,0.15,187.84,23.96,0
101893,2025-07-22,23,20,Tablet,1,0.15,229.35,32.76,0
101894,2025-10-21,24,53,Desktop,1,0.0,165.57,20.78,0
101895,2025-08-24,37,40,Desktop,1,0.05,231.37,28.57,0
101896,2025-07-09,41,41,Mobile,1,0.2,113.58,12.39,0
101897,2025-07-10,42,69,Desktop,1,0.0,87.56,7.34,0
101898,2025-09-28,41,21,Tablet,1,0.0,141.97,12.11,0
101899,2025-12-08,101,30,Mobile,1,0.15,37.61,4.72,0
101900,2025-06-14,60,7,Tablet,1,0.0,18.19,2.33,0
101901,2025-04-12,46,44,Tablet,1,0.0,253.07,29.79,0
101902,2025-12-08,86,55,Desktop,1,0.15,233.51,23.43,0
101903,2025-09-09,68,24,Tablet,2,0.15,386.39,39.01,0
101904,2025-05-25,74,23,Desktop,1,0.0,39.38,3.4,0
101905,2025-01-26,33,60,Desktop,1,0.0,70.48,6.27,0
101906,2025-07-05,38,23,Desktop,1,0.0,276.37,26.67,0
101907,2025-11-25,29,61,Desktop,1,0.0,185.43,19.94,1
101908,2025-12-14,99,58,Tablet,1,0.05,166.34,14.62,0
101909,2025-02-01,2,23,Desktop,1,0.0,31.41,3.05,0
101910,2025-01-15,113,51,Desktop,2,0.0,234.3,29.04,0
101911,2025-02-25,76,24,Mobile,1,0.0,237.24,32.48,0
101912,2025-07-08,103,26,Mobile,2,0.05,472.55,69.04,0
101913,2025-12-05,8,42,Mobile,1,0.0,166.66,16.01,0
101914,2025-02-19,114,10,Tablet,2,0.0,152.98,19.8,0
101915,2025-05-01,96,43,Desktop,1,0.0,124.73,12.4,0
101916,2025-05-25,43,16,Tablet,1,0.0,110.96,16.24,0
101917,2025-05-15,51,54,Desktop,1,0.0,26.09,2.26,0
101918,2025-02-20,5,67,Mobile,2,0.0,153.0,14.87,0
101919,2025-02-10,53,47,Mobile,1,0.0,18.83,2.38,0
101920,2025-11-01,34,77,Desktop,1,0.0,78.36,7.98,0
101921,2025-10-23,53,27,Tablet,1,0.0,18.83,1.88,0
101922,2025-03-30,109,9,Desktop,2,0.0,296.16,32.08,0
101923,2025-12-28,36,34,Mobile,1,0.0,86.46,9.77,1
101924,2025-08-10,86,33,Desktop,4,0.0,1098.88,151.59,0
101925,2025-11-01,103,29,Tablet,2,0.2,397.94,45.21,1
101926,2025-08-19,41,3,Mobile,1,0.0,141.97,20.48,0
101927,2025-07-26,21,50,Tablet,1,0.0,43.64,5.66,0
101928,2025-04-24,51,56,Tablet,3,0.0,78.27,6.29,0
101929,2025-12-23,14,18,Desktop,3,0.1,440.78,64.15,0
101930,2025-10-07,39,16,Desktop,1,0.0,268.67,27.81,0
101931,2025-02-11,68,66,Mobile,1,0.0,227.29,18.55,0
101932,2025-03-27,5,29,Desktop,1,0.0,76.5,10.67,0
101933,2025-06-05,80,29,Tablet,1,0.15,109.05,9.11,0
101934,2025-04-07,59,12,Mobile,1,0.15,119.23,10.55,0
101935,2025-05-31,67,57,Desktop,1,0.05,216.63,23.28,0
101936,2025-12-26,22,20,Tablet,1,0.0,52.73,7.62,0
101937,2025-02-13,118,6,Mobile,1,0.05,67.31,8.74,0
101938,2025-03-04,86,20,Tablet,2,0.0,549.44,59.33,0
101939,2025-11-10,110,65,Desktop,1,0.0,246.91,27.79,0
101940,2025-07-27,100,61,Desktop,1,0.05,55.28,7.16,0
101941,2025-03-29,104,62,Mobile,1,0.0,86.21,7.38,0
101942,2025-09-05,13,66,Tablet,1,0.0,111.8,10.08,0
101943,2025-06-07,50,75,Mobile,1,0.0,130.09,18.21,0
101944,2025-11-04,15,26,Desktop,2,0.2,310.96,37.59,0
101945,2025-01-31,50,53,Mobile,3,0.1,351.24,38.41,0
101946,2025-08-20,49,33,Tablet,1,0.2,22.94,3.31,0
101947,2025-12-10,69,46,Mobile,1,0.0,107.29,13.3,0
101948,2025-07-30,75,49,Mobile,1,0.0,66.77,9.61,0
101949,2025-01-16,1,30,Desktop,4,0.0,1064.12,88.83,0
101950,2025-07-25,103,30,Mobile,1,0.0,248.71,32.94,0
